rooms,area_sqm,build_year,resale_price
5,115,2005,920000
3,64,1988,238000
3,73,1988,250000
3,73,1988,260000
3,73,1988,280000
3,73,1988,280000
3,73,1988,290000
3,68,2012,310000
3,67,2013,328000
4,84,1988,285000
4,84,1988,305000
4,84,1988,305000
4,84,1989,313000
4,100,1997,325000
4,100,1997,325000
4,104,1988,328000
4,104,1998,329000
4,91,2002,340000
4,102,1998,358000
4,90,2002,363000
4,103,1988,365000
4,103,1988,366000
4,91,2002,368000
4,100,1999,398000
4,101,1997,400000
4,93,2012,410000
4,93,2012,410000
4,93,2012,420000
4,93,2012,420000
4,93,2013,435000
4,93,2013,442888
4,90,2001,455000
4,100,1998,455000
5,110,2002,380000
5,122,1988,390000
5,111,2001,410000
5,122,1998,425000
5,122,1988,428000
5,122,1989,435000
5,122,1988,438000
5,122,1988,440000
5,110,2002,443888
5,128,1988,445000
5,121,1998,448000
5,111,2001,455000
5,122,1999,472000
5,128,1987,488888
5,121,1997,518000
5,120,1998,560000
5,120,1998,565000
5,120,1998,590000
5,123,1997,590000
5,110,2001,600000
5,110,2001,616000
5,110,2003,667000
3,65,1976,380000
3,65,1976,437000
4,104,1989,609888
3,56,1974,326888
3,58,1974,360000
3,65,1977,375000
3,72,1985,375000
3,65,1975,380000
3,65,1975,410000
3,59,1977,415000
3,60,1984,420000
3,60,1981,465000
3,68,1986,468000
3,68,1979,470000
3,68,1978,480000
3,59,1977,500000
3,68,1986,468000
3,68,1979,470000
4,85,1982,400000
4,96,2011,838000
4,93,2011,920000
5,106,2011,907000
5,107,2011,928000
5,105,2011,940000
3,74,1979,270000
3,67,2013,295000
3,67,2013,335000
4,92,1978,298000
4,104,1989,300000
4,102,1984,300000
4,91,1981,303000
4,106,1993,310000
4,91,2002,310000
4,100,1997,319000
4,101,1997,320000
4,103,1989,320000
4,105,1999,323000
4,90,2002,324000
4,92,1997,325000
4,104,1993,330000
4,103,1984,332000
4,101,1999,335000
4,104,1990,338000
4,102,1999,340000
4,104,1992,340000
4,103,2000,340000
4,104,2000,342000
4,106,1993,347000
4,104,1993,350000
4,104,1996,350000
4,100,1998,355000
4,106,1999,360000
4,106,1996,364000
4,104,1993,365000
4,104,1990,366500
4,107,1996,370000
4,92,2013,400000
4,109,1997,416000
4,110,1997,438000
5,110,2002,340000
5,110,2002,355000
5,110,2002,355000
5,110,2003,365000
5,110,2002,380000
5,116,1999,390000
5,122,1999,393500
5,110,2003,405000
5,130,1989,408000
5,126,1993,415000
5,121,1999,415000
5,128,1995,435000
5,132,1984,443888
5,123,2000,445000
3,74,1983,262000
3,67,1980,282000
3,67,1978,282800
3,67,1980,298000
3,67,1980,312000
3,67,1978,338000
3,68,1981,338000
3,67,1979,350000
3,67,1979,350000
3,67,1978,355000
3,82,1980,358000
3,82,1980,366800
3,82,1980,369000
3,67,1978,380000
3,67,1978,382000
3,81,1978,408000
3,82,1978,430111
3,81,1980,438000
3,70,2013,538000
4,91,1980,390000
4,92,1978,466000
4,103,1984,480000
4,92,1978,480000
4,92,1978,488000
4,98,1978,490000
4,91,1978,535000
4,96,2013,630000
4,96,2013,655000
4,90,2002,698000
4,96,2013,698888
4,91,2013,700000
4,90,2006,718000
5,119,1979,578000
5,126,1984,738000
5,117,2013,800000
5,113,2013,810000
3,63.1,1971,226000
3,60,1967,230000
3,56,1969,245000
3,58,1972,248000
3,60,1967,248000
3,57,1971,255000
3,64,1968,258000
3,59,1977,264000
3,64,1968,271000
3,66,1981,275000
3,64,2000,282000
3,66,1981,298000
3,68,1981,315000
3,76,1975,318000
3,56,1969,318888
3,65,1976,358000
3,68,1981,377000
3,68,1981,421888
4,84,1985,373000
4,91,1980,375000
4,91,1980,378000
4,84,1985,383000
4,89,1985,386000
4,104,1985,428000
4,94,1980,430000
4,104,1986,440000
4,92,1977,468000
4,94,1985,470000
4,92,1978,470000
4,92,1976,505000
4,102,1998,557000
4,108,1984,585000
4,112,1984,610000
4,95,2011,628000
4,85,2005,668000
4,93,2011,668000
4,102,1998,710000
4,93,2005,735000
4,104,1984,760000
4,92,1977,468000
4,94,1985,470000
4,92,1978,470000
5,122,1992,580000
5,118,1980,590000
5,117,1977,600000
5,118,1976,725000
5,110,2005,830000
3,59,1975,230000
3,73,1978,230000
3,67,1984,273000
3,73,1978,280000
3,64,1989,280000
3,67,1984,280000
3,69,1985,282000
3,67,1983,283000
3,67,1981,285000
3,64,1987,285000
3,64,1986,288000
3,69,1985,290000
3,74,1987,301000
3,64,1986,302888
3,73,1978,305000
3,74,1985,305000
3,64,1987,308000
3,64,1986,310000
3,74,1987,317000
4,84,1986,315000
4,100,1999,330000
4,90,2003,353000
4,93,1985,355000
4,103,1992,357000
4,90,2003,360000
4,90,2003,361800
4,84,1987,370000
4,90,2003,370000
4,90,2003,370000
4,84,1986,370888
4,90,2003,373000
4,91,1985,375000
4,101,1998,380000
4,82,1975,380000
4,103,1984,385000
4,91,1984,388000
4,101,1998,390000
4,101,1997,392500
4,104,1983,395000
4,101,1998,395000
4,101,1997,398000
4,104,1985,400000
4,104,1987,400000
4,91,1986,405000
4,104,1986,405000
4,101,1998,408000
4,101,1997,420000
4,93,1986,420000
4,114,1990,425000
4,95,1982,432888
4,105,1989,435000
4,108,1984,443000
4,106,1992,480000
5,110,2004,375000
5,110,2003,392000
5,121,1998,393000
5,110,2003,410000
5,116,1999,410000
5,110,2004,420000
5,116,1999,430000
5,116,1999,455000
5,120,1999,460000
5,120,1975,468000
5,116,1999,480000
5,131,1983,488000
5,121,1987,492000
5,132,1984,595000
5,119,1997,629000
5,137,1983,652000
5,120,1975,468000
3,67,1966,200000
3,68,1983,235000
3,68,1983,260000
3,67,1981,260000
3,74,1977,265000
3,74,1977,268000
3,67,1984,270000
3,67,1983,270000
3,67,1983,280000
3,67,1983,285000
3,67,1983,285000
3,67,1983,288000
3,77,1977,288000
3,68,1982,292000
3,82,1983,303000
3,67,1983,318000
3,72,2013,335000
3,84,1983,360000
3,72,2013,370000
3,82,1982,376000
3,72,2013,400000
4,94,1983,407000
4,95,1982,430000
4,91,1984,438000
4,92,2013,438000
4,101,1999,465000
4,100,1998,482000
4,92,2013,488000
4,92,2013,505000
4,104,1999,510000
4,104,2000,516000
4,100,2000,526800
5,121,1983,398000
5,121,1983,415000
5,115,2003,420000
5,121,1987,435000
5,140,1984,550000
5,121,1998,600000
5,121,1998,615000
5,121,1998,615000
5,121,1998,615000
5,121,1998,625000
5,121,1999,625000
5,121,1998,652000
5,121,1998,674000
3,59,1975,215000
3,65,1976,218000
3,65,1976,220000
3,65,1976,222000
3,59,1978,225000
3,76,1972,227000
3,59,1975,228000
3,59,1975,230000
3,59,1978,230000
3,66,1974,235000
3,67,1972,237000
3,76,1972,238000
3,65,1976,240000
3,64,1986,248000
3,73,1984,268000
3,74,1986,270000
3,73,1989,270000
3,73,1988,270000
3,73,1988,275000
3,73,1989,280000
3,67,1985,290000
3,67,1983,290000
3,74,1984,295000
3,67,1983,308899
3,81,1985,315000
3,67,1982,318000
3,67,1985,320000
3,62,2010,320000
3,79,1984,355000
4,104,1990,290000
4,94,2003,300000
4,104,1988,303000
4,103,1989,303000
4,90,2001,318000
4,104,1991,318000
4,103,1988,320000
4,104,1984,323888
4,103,1988,325000
4,106,1993,325000
4,104,1989,328000
4,107,1993,328000
4,106,1996,332888
4,103,1984,335000
4,104,1990,335000
4,94,2003,336000
4,104,1984,338000
4,85,2000,340000
4,109,1996,340000
4,98,1985,345000
4,104,1990,350000
4,93,2000,350000
4,91,1982,350000
4,93,1983,350000
4,91,2000,350000
4,103,1988,350000
4,109,1995,350000
4,91,2001,351000
4,86,2002,355000
4,91,2001,358000
4,96,2001,358000
4,90,2000,360000
4,103,1997,362000
4,91,2002,365000
4,93,2000,370000
4,103,1984,370000
4,91,1985,370000
4,94,2000,375000
4,90,2000,375000
4,91,2001,378000
4,104,1985,380000
4,102,1997,380000
4,93,1985,380000
4,91,2001,380000
4,102,1984,388000
4,85,2000,388000
4,90,2008,390000
4,112,1995,390888
4,104,1997,393000
4,106,1995,398000
4,91,2001,400000
4,93,2006,400000
4,91,2002,420000
4,91,2000,420000
4,94,2010,420000
4,95,2001,438000
4,89,2012,439000
4,99,1998,440000
4,93,2010,440000
4,103,1984,453800
4,92,2012,465000
4,95,2000,556168
5,121,1989,385000
5,111,2001,390000
5,126,1996,390000
5,129,1996,390000
5,111,2001,395000
5,122,1989,398000
5,134,1993,400000
5,133,1985,405000
5,110,2001,410000
5,110,2008,416888
5,125,1995,420000
5,135,1995,420000
5,132,1996,420000
5,121,1988,420000
5,110,2000,430000
5,110,2000,433000
5,126,1995,435000
5,110,2001,438000
5,123,1996,438000
5,110,2008,449800
5,110,2001,450000
5,110,2002,450000
5,111,2000,460000
5,110,2001,463000
5,134,1984,465000
5,115,2001,465000
5,110,2002,467000
5,123,1995,468000
5,122,1976,470000
5,110,2008,470000
5,122,1997,473000
5,115,2001,479000
5,135,1985,483000
5,111,2000,490000
5,115,2001,493000
5,139,1984,500000
5,110,2000,505000
5,112,2008,505000
5,114,2000,510000
5,124,1997,530000
5,110,2001,533000
5,125,1998,560000
5,119,1997,570000
5,123,1995,468000
2,48,1970,248000
3,56,1971,210000
3,56,1971,215000
3,56,1970,225000
3,65,1974,238000
3,66,1972,256000
3,66,1974,260000
3,63,1981,265000
3,63,1981,272000
3,65,1974,278000
3,65,1980,280000
3,63,1981,288000
3,59,1974,310000
3,63,1986,310000
3,67,1984,346000
3,64,1987,360000
3,68,1972,360000
3,68,1978,370000
3,82,1984,408888
3,62,2004,475000
3,78,1972,685000
3,91,1972,758000
4,87,1974,335000
4,84,1987,340000
4,91,1974,340000
4,84,1987,425000
4,86,2002,442000
4,104,1987,485000
4,85,2004,495000
4,93,1981,505000
4,104,1987,508000
4,107,1994,540000
4,88,1982,560000
4,90,2004,570000
4,103,1986,585000
4,92,2012,610000
4,101,1999,635000
4,90,2006,738000
5,117,1976,545000
5,131,1994,610000
5,120,1997,618000
5,121,1998,618000
5,117,1974,648000
5,121,1989,650000
5,138,1983,680000
5,132,1994,685000
5,118,1981,690000
5,117,1975,700000
5,120,1982,710000
5,107,2011,768000
5,110,2004,770000
5,107,2011,840000
3,65,1975,315000
3,65,1975,370000
3,70,1975,380000
3,65,1975,390000
3,76,1976,410000
3,65,1975,450000
3,76,1976,450000
3,76,1975,501000
4,82,1975,479000
4,87,1976,532000
5,120,1977,788000
4,104,1995,372000
4,108,1994,388000
4,105,1996,388000
4,103,1989,393800
4,105,1996,395000
4,108,1993,396000
4,103,1989,400000
4,104,1995,400000
4,107,1994,400000
4,104,1996,400000
4,105,1996,400000
4,107,1993,402000
4,104,1996,420000
4,111,1996,435000
4,104,1993,440000
4,103,1989,445000
4,112,1992,455000
5,125,1993,440000
5,125,1996,445000
5,122,1995,448000
5,126,1994,450000
5,123,1993,470000
5,128,1996,473000
5,122,1995,475000
5,122,1990,477000
5,126,1996,480000
5,127,1996,485000
5,125,1996,485000
5,127,1996,488000
5,128,1993,490000
5,123,1992,502000
5,123,1992,508000
5,136,1993,510000
3,69,2014,332000
3,69,2014,345000
3,69,2014,345000
3,69,2014,350000
3,69,2014,355000
3,69,2014,355000
4,91,2007,360000
4,93,2012,361888
4,90,2002,365000
4,90,2003,370000
4,91,2003,373000
4,95,2003,375000
4,90,2003,375000
4,93,2012,390000
4,93,2012,390000
4,85,2004,393888
4,93,2011,395000
4,94,2014,400000
4,93,2012,405000
4,93,2012,405000
4,93,2013,408000
4,93,2012,410000
4,93,2012,413000
4,95,2014,415000
4,95,2014,420000
4,92,2014,420000
4,93,2013,423000
4,93,2012,428888
4,93,2012,429000
4,95,2014,430000
4,95,2013,430000
4,93,2013,430000
4,93,2012,432000
4,92,2012,438000
4,92,2012,440000
4,92,2012,440000
4,93,2012,440000
4,95,2013,442000
4,94,2014,445000
4,95,2014,445000
4,93,2011,450000
4,92,2012,450000
4,93,2012,450000
4,93,2012,450000
4,94,2014,453000
4,93,2013,455000
4,92,2014,460000
4,93,2012,470000
4,93,2013,470000
4,93,2013,470000
4,93,2014,470000
4,96,2013,478000
4,97,2013,482500
4,93,2010,485000
4,97,2013,490000
4,93,2013,493000
4,97,2013,500000
4,93,2012,500000
4,94,2013,508000
4,93,2014,508000
4,96,2013,510000
4,97,2013,518000
4,97,2013,520000
4,96,2013,525000
4,97,2014,525000
4,94,2014,525000
4,93,2013,528000
4,97,2012,558000
4,93,2012,470000
4,93,2013,470000
4,93,2013,470000
4,93,2014,470000
5,111,2003,367000
5,111,2003,375000
5,111,2003,380000
5,110,2003,390000
5,110,2004,394000
5,111,2003,398000
5,110,2003,405000
5,110,2003,406000
5,110,2003,410000
5,110,2003,415000
5,110,2003,420000
5,110,2003,420000
5,110,2004,420000
5,111,2003,422388
5,110,2003,425000
5,110,2003,430000
5,111,2005,430000
5,110,2004,438000
5,110,2003,450000
5,110,2003,452000
5,114,2004,455000
5,114,2004,470000
5,114,2004,475000
5,112,2004,480000
5,113,2013,505000
5,113,2013,535000
5,115,2013,575000
5,113,2013,585000
5,118,2013,590000
5,113,2013,600000
5,113,2013,610000
5,115,2013,635000
5,112,2013,635000
5,116,2014,659000
5,149,2013,860000
2,46,1967,230000
3,53,1970,250000
3,59,1970,265000
3,58,1967,268000
3,60,1970,270000
3,66,1970,272888
3,55,1970,280000
3,60,1970,282000
3,60,1967,285000
3,69,1967,300000
3,60,1967,315000
3,67,1979,316000
3,60,1970,325000
3,70,1970,333000
3,65,1977,335000
3,65,1976,348000
3,59,1974,350000
3,59,1974,360000
3,65,1974,370000
3,76,1976,391000
3,65,1975,420000
3,65,1975,430000
4,87,2003,535000
4,86,1974,548888
4,96,2000,585000
4,85,2002,612000
4,92,2003,618000
4,88,1975,625000
4,90,2006,665000
4,95,2012,670000
4,85,2008,700000
4,95,2012,716000
4,90,2008,725000
4,97,2011,760000
4,98,2011,765000
4,90,2011,775000
4,93,2015,820000
5,125,1996,688000
5,110,2000,860000
5,117,2012,875000
5,125,1997,920000
5,113,2013,988888
5,117,2015,1035000
4,86,2001,300000
4,91,2001,308000
4,90,2003,316000
4,90,2004,320000
4,90,2004,321000
4,90,2001,325000
4,90,2001,333000
4,102,2001,335000
4,100,1999,335000
4,102,2001,340000
4,90,2006,340000
4,91,2000,340000
4,101,1999,348000
4,90,2006,348000
4,90,2001,350000
4,90,2001,356000
4,102,2001,357000
4,95,2001,360000
4,94,2001,363000
4,101,1999,365000
4,90,2001,370000
4,100,1999,378000
4,93,2002,408000
5,110,2001,350000
5,110,2003,372500
5,110,2004,380000
5,110,2004,380000
5,121,1999,405000
5,110,2002,410000
5,110,2001,412000
5,110,2001,415000
5,110,2006,420000
5,110,2001,422000
5,110,2001,440000
5,110,2002,455000
5,110,2001,470000
5,110,2001,475000
2,47,2012,260000
2,47,2013,280000
3,68,2013,322000
3,68,2013,335000
3,68,2013,340000
3,67,2013,340000
3,70,2010,350000
3,69,2012,358000
3,68,2012,365000
3,68,2013,365000
3,69,2012,372000
4,91,2003,323000
4,85,2000,330000
4,94,2004,338000
4,90,2002,342000
4,101,2000,343000
4,91,2005,345000
4,90,2001,350000
4,100,1999,355000
4,90,2002,356000
4,90,2002,360000
4,90,2005,360000
4,100,1999,362000
4,90,2002,365000
4,90,2005,368000
4,94,2011,370000
4,90,2000,380000
4,90,2005,380000
4,102,1999,380000
4,92,2003,380888
4,90,2000,383000
4,85,2000,385000
4,94,2011,388800
4,95,2004,393000
4,100,1999,393880
4,94,2013,395000
4,95,2012,400000
4,93,2013,400000
4,101,1999,400000
4,95,2012,413000
4,100,1999,415000
4,93,2013,416888
4,90,2000,416888
4,93,2012,418000
4,92,2011,420000
4,92,2011,420000
4,101,1999,422500
4,94,2013,427500
4,95,2012,430000
4,92,2011,430000
4,92,2011,435000
4,95,2012,435000
4,93,2013,438000
4,94,2013,440000
4,94,2013,450000
4,95,2013,455000
4,93,2013,455000
4,90,2006,458000
4,98,2012,460000
4,95,2012,460000
4,90,2009,470000
4,92,2008,472500
4,92,2007,488000
4,93,2010,518000
4,93,2010,525000
4,90,2009,528000
4,90,2009,528000
4,90,2009,470000
5,115,2000,360000
5,110,2000,380000
5,110,2000,380000
5,111,2002,390000
5,110,2002,390000
5,110,2002,398000
5,115,1999,398000
5,110,2003,398888
5,111,2002,400000
5,114,2004,400000
5,122,1999,405000
5,115,2000,405000
5,110,2003,410000
5,111,2002,412000
5,110,2002,422000
5,110,2003,425000
5,116,1999,425000
5,110,2001,430000
5,114,2004,431800
5,121,2001,440000
5,122,2001,440000
5,114,2004,440000
5,110,2005,443000
5,110,2002,445000
5,110,2002,445000
5,114,2001,448000
5,116,2000,450000
5,112,2004,450000
5,114,2001,452500
5,115,2001,455000
5,116,1999,455000
5,110,2001,460000
5,116,2000,468000
5,122,1999,468000
5,110,2006,475000
5,110,2001,475000
5,110,2001,490000
5,110,2001,518888
5,113,2013,519000
5,110,2000,528000
5,118,2012,555000
5,113,2013,555000
5,116,2000,468000
5,122,1999,468000
3,67,1984,297000
3,67,1984,298800
3,67,1985,310000
3,67,1984,317000
3,64,1988,338000
3,73,1978,351000
3,73,1978,353000
3,64,1986,366000
3,70,1985,368000
4,83,1987,350000
4,105,1989,424000
4,96,1985,428000
4,84,1986,440000
4,84,1986,495000
4,84,1985,550000
4,104,1986,575000
4,105,1985,613000
4,111,1989,618000
4,103,1986,660000
5,121,1986,510000
5,127,1989,513800
5,121,1989,535000
5,121,1985,615000
5,121,1985,650000
5,123,1985,658000
5,122,1985,700000
3,60,1983,300000
3,69,1985,318000
3,73,1984,320000
3,74,1988,323000
3,74,1985,330000
3,74,1985,332000
3,75,1983,342000
3,75,1984,343000
3,75,1984,350000
3,74,1985,353000
3,73,1984,360000
3,73,1984,360000
3,75,1983,360000
3,79,1984,360000
3,70,1988,370000
3,74,1984,375000
4,84,1986,340000
4,84,1986,350000
4,104,1989,375000
4,100,1997,390000
4,104,1988,390000
4,103,1989,392500
4,104,1996,396000
4,84,1986,397000
4,102,1997,400000
4,107,1996,400000
4,104,1988,402000
4,112,1995,405000
4,103,1989,410000
4,101,1997,415000
4,104,1988,420000
4,105,1987,420000
4,84,1988,424000
4,104,1982,424000
4,102,1997,425000
4,100,1997,426000
4,109,1984,430000
4,84,1986,430000
4,103,1987,432888
4,105,1984,435000
4,100,1997,436000
4,105,1984,440000
4,104,1989,446800
4,107,1996,450000
4,104,1987,450000
4,104,1988,451000
4,99,1997,454000
4,100,1997,455000
4,104,1988,455000
4,104,1987,460000
4,104,1989,465000
4,115,1983,467000
4,98,1985,470000
4,115,1983,473000
4,104,1988,482000
4,91,1984,500000
4,104,1988,515000
4,94,2011,595000
4,94,2011,600000
4,98,1985,470000
5,133,1984,440000
5,123,1993,465000
5,127,1994,480000
5,127,1993,482000
5,122,1988,485000
5,124,1993,495000
5,122,1988,500000
5,124,1993,500000
5,122,1986,500000
5,124,1996,515000
5,125,1993,523000
5,127,1993,524000
5,122,1988,525000
5,122,1988,525000
5,126,1993,530000
5,123,1997,530000
5,125,1995,530000
5,122,1989,533000
5,131,1996,535000
5,123,1985,545000
5,119,1997,545000
5,122,1988,548000
5,120,1997,550000
5,122,1997,553000
5,121,1985,565000
5,123,1997,570000
5,122,1988,600000
5,109,2008,668000
5,111,2011,700000
5,107,2011,708000
5,110,2008,740000
2,41,1972,186000
2,40,1968,215000
2,43,1983,219000
2,43,1967,225000
3,68,1970,225000
3,65,1976,245000
3,67,1971,255000
3,66,1973,258000
3,65,1976,262000
3,68,1969,275000
3,65,1976,275000
3,67,1970,280000
3,67,1984,285000
3,65,1967,288000
3,67,1970,290000
3,67,1971,290000
3,65,1973,290000
3,68,1972,296800
3,65,1976,297888
3,65,1982,300000
3,67,1970,303888
3,67,1984,305000
3,67,1970,310000
3,68,1969,310000
3,67,1970,320000
3,67,1971,325000
3,66,1970,338888
3,67,1972,345000
3,74,1984,418000
3,74,1984,420000
3,74,1984,428000
4,82,1975,338000
4,82,1976,340000
4,82,1976,340000
4,82,1976,350000
4,82,1976,369000
4,81,1973,400000
4,93,1984,445000
4,103,1984,450000
4,84,1974,460000
4,103,1984,475000
4,104,1989,480000
4,84,1974,538000
4,105,1997,630000
4,86,2001,648000
4,91,2012,696500
4,91,2006,698000
4,91,2009,730000
4,91,2012,740000
4,91,2012,740000
4,91,2012,760000
4,91,2012,760000
4,91,2012,760000
4,91,2006,768000
4,91,2012,770000
4,91,2012,770000
4,91,2009,795000
4,91,2012,821000
5,117,1976,505000
5,119,1983,520000
5,117,1978,540000
5,136,1969,540000
5,122,1988,558000
5,136,1995,641888
5,120,1998,700000
5,110,2012,822500
5,111,2002,830000
5,113,2012,848000
5,110,2012,865000
